result,table,_start,_stop,_time,_value,_field,_measurement,host,topic
_result,4,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-07 23:22:47.676639+00:00,126.0,sound_peak_to_peak,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,4,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-07 23:22:51.421236+00:00,126.0,sound_peak_to_peak,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,4,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-07 23:22:55.167725+00:00,414.0,sound_peak_to_peak,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,4,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-07 23:22:58.916651+00:00,176.0,sound_peak_to_peak,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,4,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-07 23:23:02.663568+00:00,408.0,sound_peak_to_peak,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,4,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-07 23:23:06.409131+00:00,234.0,sound_peak_to_peak,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,4,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-07 23:23:10.156222+00:00,174.0,sound_peak_to_peak,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,4,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-07 23:23:13.902113+00:00,158.0,sound_peak_to_peak,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,4,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-07 23:23:17.648602+00:00,110.0,sound_peak_to_peak,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,4,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-07 23:23:21.398714+00:00,138.0,sound_peak_to_peak,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,4,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-07 23:23:25.145810+00:00,182.0,sound_peak_to_peak,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,4,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-07 23:23:28.891830+00:00,114.0,sound_peak_to_peak,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,4,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-07 23:23:32.639380+00:00,162.0,sound_peak_to_peak,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,4,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-07 23:23:36.386368+00:00,170.0,sound_peak_to_peak,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,4,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-07 23:23:40.132602+00:00,138.0,sound_peak_to_peak,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,4,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-07 23:23:43.879403+00:00,149.0,sound_peak_to_peak,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,4,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-07 23:23:47.625559+00:00,135.0,sound_peak_to_peak,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,4,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-07 23:23:51.372280+00:00,137.0,sound_peak_to_peak,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,4,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-07 23:23:55.120568+00:00,155.0,sound_peak_to_peak,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,4,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-07 23:23:58.866931+00:00,144.0,sound_peak_to_peak,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,4,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-07 23:24:10.203415+00:00,112.0,sound_peak_to_peak,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,4,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-07 23:24:13.951576+00:00,166.0,sound_peak_to_peak,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,4,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-07 23:24:17.697969+00:00,183.0,sound_peak_to_peak,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,4,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-07 23:24:21.442062+00:00,136.0,sound_peak_to_peak,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,4,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-07 23:24:25.191958+00:00,139.0,sound_peak_to_peak,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,4,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-07 23:24:28.938508+00:00,133.0,sound_peak_to_peak,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,4,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-07 23:24:32.685902+00:00,118.0,sound_peak_to_peak,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,4,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-07 23:24:36.432534+00:00,154.0,sound_peak_to_peak,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,4,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-07 23:24:40.179073+00:00,150.0,sound_peak_to_peak,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,4,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-07 23:24:43.927008+00:00,134.0,sound_peak_to_peak,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,4,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-07 23:24:47.673699+00:00,126.0,sound_peak_to_peak,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,4,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-07 23:24:51.421974+00:00,130.0,sound_peak_to_peak,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,4,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-07 23:24:55.168454+00:00,157.0,sound_peak_to_peak,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,4,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-07 23:24:58.913984+00:00,122.0,sound_peak_to_peak,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,4,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-07 23:25:02.659864+00:00,171.0,sound_peak_to_peak,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,4,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-07 23:25:06.408584+00:00,241.0,sound_peak_to_peak,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,4,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-07 23:25:10.151891+00:00,197.0,sound_peak_to_peak,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,4,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-07 23:25:13.901515+00:00,161.0,sound_peak_to_peak,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,4,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-07 23:25:17.646710+00:00,212.0,sound_peak_to_peak,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,4,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-07 23:25:21.394055+00:00,149.0,sound_peak_to_peak,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,4,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-07 23:25:25.141064+00:00,132.0,sound_peak_to_peak,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,4,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-07 23:25:28.888579+00:00,117.0,sound_peak_to_peak,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,4,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-07 23:25:32.641853+00:00,130.0,sound_peak_to_peak,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,4,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-07 23:25:36.380733+00:00,118.0,sound_peak_to_peak,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,4,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-07 23:25:40.127450+00:00,174.0,sound_peak_to_peak,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,4,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-07 23:25:43.875187+00:00,186.0,sound_peak_to_peak,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,4,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-07 23:25:47.621718+00:00,245.0,sound_peak_to_peak,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,4,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-07 23:25:51.372928+00:00,154.0,sound_peak_to_peak,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,4,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-07 23:25:55.115295+00:00,141.0,sound_peak_to_peak,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,4,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-07 23:25:58.862117+00:00,127.0,sound_peak_to_peak,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,4,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-07 23:26:02.608248+00:00,146.0,sound_peak_to_peak,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,4,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-07 23:26:06.355194+00:00,540.0,sound_peak_to_peak,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,4,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-07 23:26:10.102431+00:00,248.0,sound_peak_to_peak,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,4,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-07 23:26:13.850288+00:00,123.0,sound_peak_to_peak,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,4,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-07 23:26:17.597756+00:00,136.0,sound_peak_to_peak,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,4,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-07 23:26:21.344104+00:00,168.0,sound_peak_to_peak,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,4,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-07 23:26:25.092351+00:00,519.0,sound_peak_to_peak,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,4,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-07 23:26:28.841777+00:00,180.0,sound_peak_to_peak,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,4,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-07 23:26:32.585787+00:00,144.0,sound_peak_to_peak,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,4,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-07 23:26:36.332758+00:00,182.0,sound_peak_to_peak,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,4,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-07 23:26:40.078997+00:00,131.0,sound_peak_to_peak,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,4,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-07 23:26:43.825999+00:00,133.0,sound_peak_to_peak,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,4,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-07 23:26:47.572803+00:00,124.0,sound_peak_to_peak,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,4,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-07 23:26:51.319759+00:00,127.0,sound_peak_to_peak,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,4,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-07 23:26:55.065669+00:00,148.0,sound_peak_to_peak,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,4,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-07 23:26:58.812919+00:00,144.0,sound_peak_to_peak,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,4,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-07 23:27:02.557938+00:00,175.0,sound_peak_to_peak,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,4,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-07 23:27:06.305663+00:00,166.0,sound_peak_to_peak,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,4,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-07 23:27:10.054639+00:00,154.0,sound_peak_to_peak,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,4,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-07 23:27:13.797676+00:00,155.0,sound_peak_to_peak,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,4,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-07 23:27:17.547569+00:00,159.0,sound_peak_to_peak,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,4,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-07 23:27:21.293809+00:00,134.0,sound_peak_to_peak,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,4,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-07 23:27:25.041436+00:00,163.0,sound_peak_to_peak,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,4,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-07 23:27:28.784953+00:00,116.0,sound_peak_to_peak,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,4,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-07 23:27:32.535606+00:00,168.0,sound_peak_to_peak,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,4,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-07 23:27:36.281116+00:00,135.0,sound_peak_to_peak,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,4,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-07 23:27:42.559151+00:00,108.0,sound_peak_to_peak,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,4,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-07 23:27:46.304580+00:00,138.0,sound_peak_to_peak,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,4,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-07 23:27:50.054647+00:00,176.0,sound_peak_to_peak,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,4,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-07 23:27:53.799031+00:00,158.0,sound_peak_to_peak,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,4,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-07 23:27:57.544830+00:00,117.0,sound_peak_to_peak,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,4,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-07 23:28:01.292117+00:00,133.0,sound_peak_to_peak,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,4,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-07 23:28:05.040234+00:00,139.0,sound_peak_to_peak,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,4,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-07 23:28:08.784995+00:00,163.0,sound_peak_to_peak,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,4,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-07 23:28:12.528816+00:00,118.0,sound_peak_to_peak,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,4,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-07 23:28:16.279968+00:00,164.0,sound_peak_to_peak,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,4,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-07 23:28:20.024914+00:00,597.0,sound_peak_to_peak,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,4,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-07 23:28:23.768825+00:00,188.0,sound_peak_to_peak,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,4,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-07 23:28:30.049732+00:00,337.0,sound_peak_to_peak,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,4,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-07 23:28:33.797770+00:00,215.0,sound_peak_to_peak,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,4,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-07 23:28:37.544748+00:00,101.0,sound_peak_to_peak,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,4,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-07 23:28:41.290536+00:00,133.0,sound_peak_to_peak,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,4,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-07 23:28:45.038658+00:00,199.0,sound_peak_to_peak,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,4,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-07 23:28:48.785228+00:00,144.0,sound_peak_to_peak,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,4,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-07 23:28:52.532992+00:00,200.0,sound_peak_to_peak,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,4,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-07 23:28:56.278325+00:00,134.0,sound_peak_to_peak,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,4,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-07 23:29:00.025434+00:00,210.0,sound_peak_to_peak,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,4,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-07 23:29:03.774662+00:00,143.0,sound_peak_to_peak,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,4,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-07 23:29:07.520221+00:00,144.0,sound_peak_to_peak,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,4,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-07 23:29:11.266797+00:00,209.0,sound_peak_to_peak,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,4,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-07 23:29:15.015247+00:00,126.0,sound_peak_to_peak,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,4,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-07 23:29:18.757476+00:00,278.0,sound_peak_to_peak,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,4,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-07 23:29:22.510976+00:00,134.0,sound_peak_to_peak,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,4,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-07 23:29:28.784455+00:00,116.0,sound_peak_to_peak,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,4,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-07 23:29:32.531899+00:00,119.0,sound_peak_to_peak,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,4,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-07 23:29:36.278171+00:00,111.0,sound_peak_to_peak,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,4,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-07 23:29:40.024691+00:00,223.0,sound_peak_to_peak,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,4,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-07 23:29:43.772763+00:00,127.0,sound_peak_to_peak,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,4,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-07 23:29:47.518098+00:00,128.0,sound_peak_to_peak,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,4,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-07 23:29:51.266104+00:00,159.0,sound_peak_to_peak,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,4,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-07 23:29:55.012424+00:00,120.0,sound_peak_to_peak,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,4,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-07 23:29:58.762618+00:00,165.0,sound_peak_to_peak,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,4,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-07 23:30:02.569738+00:00,375.0,sound_peak_to_peak,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,4,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-07 23:30:06.267926+00:00,171.0,sound_peak_to_peak,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,4,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-07 23:30:10.001059+00:00,163.0,sound_peak_to_peak,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,4,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-07 23:30:13.745919+00:00,173.0,sound_peak_to_peak,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,4,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-07 23:30:17.493540+00:00,396.0,sound_peak_to_peak,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,4,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-07 23:30:21.241384+00:00,425.0,sound_peak_to_peak,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,4,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-07 23:30:24.990943+00:00,418.0,sound_peak_to_peak,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,4,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-07 23:30:28.735530+00:00,323.0,sound_peak_to_peak,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,4,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-07 23:30:32.483092+00:00,521.0,sound_peak_to_peak,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,4,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-07 23:30:36.229740+00:00,298.0,sound_peak_to_peak,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,4,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-07 23:30:39.978086+00:00,480.0,sound_peak_to_peak,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,4,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-07 23:30:43.725623+00:00,151.0,sound_peak_to_peak,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,4,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-07 23:30:47.471583+00:00,120.0,sound_peak_to_peak,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,4,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-07 23:30:53.747074+00:00,208.0,sound_peak_to_peak,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,4,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-07 23:30:57.498696+00:00,137.0,sound_peak_to_peak,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,4,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-07 23:31:01.242528+00:00,126.0,sound_peak_to_peak,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,4,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-07 23:31:04.988965+00:00,177.0,sound_peak_to_peak,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,4,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-07 23:31:08.736617+00:00,141.0,sound_peak_to_peak,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,4,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-07 23:31:12.483711+00:00,246.0,sound_peak_to_peak,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
