_time,humidity,light_lux,sound_avg,sound_db,sound_peak_to_peak,sound_raw,sound_rms,sound_voltage,temperature
2025-05-07 20:29:43.730141-04:00,68.2,0.88,503.0,9.83,138.0,492.0,504.14,2.46,60.3
2025-05-07 20:29:47.487357-04:00,68.2,0.88,519.0,10.15,220.0,521.0,521.46,2.54,60.3
2025-05-07 20:29:51.226381-04:00,68.0,0.88,505.0,9.87,131.0,511.0,505.93,2.47,60.3
2025-05-07 20:29:57.500772-04:00,67.9,0.88,520.0,10.17,115.0,515.0,521.17,2.54,60.3
2025-05-07 20:30:01.247264-04:00,68.0,0.88,508.0,9.93,156.0,469.0,509.47,2.48,60.3
2025-05-07 20:30:04.997466-04:00,68.0,0.88,507.0,9.91,142.0,515.0,508.43,2.48,60.3
2025-05-07 20:30:08.740888-04:00,68.1,0.88,507.0,9.91,158.0,484.0,507.68,2.48,60.3
2025-05-07 20:30:12.489674-04:00,68.0,0.88,501.0,9.79,128.0,511.0,501.72,2.45,60.3
2025-05-07 20:30:16.624948-04:00,68.1,0.88,511.0,9.99,141.0,462.0,511.62,2.5,60.3
2025-05-07 20:30:19.981632-04:00,68.2,0.88,506.0,9.89,166.0,527.0,507.29,2.47,60.1
2025-05-07 20:30:23.727904-04:00,68.2,0.88,507.0,9.91,133.0,484.0,508.01,2.48,60.3
2025-05-07 20:30:27.475719-04:00,68.3,0.88,510.0,9.97,126.0,520.0,511.35,2.49,60.3
2025-05-07 20:30:31.222073-04:00,68.3,0.88,505.0,9.87,114.0,512.0,506.21,2.47,60.3
2025-05-07 20:30:34.969137-04:00,68.3,3.86,502.0,9.81,136.0,521.0,502.97,2.45,60.1
2025-05-07 20:30:38.716259-04:00,68.4,3.86,510.0,9.97,121.0,484.0,510.57,2.49,60.1
2025-05-07 20:30:42.462181-04:00,68.4,3.86,487.0,9.52,131.0,467.0,488.32,2.38,60.3
2025-05-07 20:30:46.208533-04:00,68.4,3.86,489.0,9.56,123.0,508.0,489.83,2.39,60.1
2025-05-07 20:30:49.955301-04:00,68.3,3.86,499.0,9.76,154.0,482.0,500.9,2.44,60.1
2025-05-07 20:30:53.705050-04:00,68.4,3.86,511.0,9.99,135.0,480.0,511.69,2.5,60.1
2025-05-07 20:30:57.448798-04:00,68.3,3.86,504.0,9.85,178.0,501.0,505.18,2.46,60.1
2025-05-07 20:31:01.196525-04:00,68.4,3.86,524.0,10.24,136.0,522.0,524.99,2.56,60.3
2025-05-07 20:31:04.944007-04:00,68.3,3.86,491.0,9.6,143.0,486.0,492.3,2.4,60.1
2025-05-07 20:31:08.692782-04:00,68.6,3.86,514.0,10.05,135.0,506.0,515.47,2.51,60.1
2025-05-07 20:31:12.435709-04:00,68.6,3.86,512.0,10.01,167.0,476.0,513.09,2.5,60.1
2025-05-07 20:31:16.183245-04:00,68.5,3.86,514.0,10.05,158.0,466.0,515.15,2.51,60.1
2025-05-07 20:31:19.930169-04:00,68.6,3.86,477.0,9.33,163.0,501.0,478.41,2.33,60.3
2025-05-07 20:31:23.678716-04:00,68.7,3.86,497.0,9.72,163.0,502.0,498.09,2.43,60.1
2025-05-07 20:31:27.423933-04:00,68.7,3.86,504.0,9.85,122.0,447.0,505.03,2.46,60.3
2025-05-07 20:31:31.533951-04:00,68.7,3.86,496.0,9.7,135.0,507.0,497.1,2.42,60.3
2025-05-07 20:31:34.918306-04:00,68.7,3.86,494.0,9.66,185.0,464.0,495.23,2.41,60.3
2025-05-07 20:31:39.022801-04:00,68.7,3.86,522.0,10.21,152.0,473.0,523.26,2.55,60.3
2025-05-07 20:31:42.412306-04:00,68.8,1.93,508.0,9.93,146.0,487.0,509.49,2.48,60.3
2025-05-07 20:31:46.160192-04:00,68.8,1.93,507.0,9.91,124.0,467.0,508.47,2.48,60.3
2025-05-07 20:31:49.904741-04:00,68.8,1.93,500.0,9.78,221.0,497.0,502.27,2.44,60.1
2025-05-07 20:31:53.653779-04:00,68.6,1.93,497.0,9.72,129.0,459.0,498.25,2.43,60.3
2025-05-07 20:31:57.400334-04:00,68.7,1.93,497.0,9.72,126.0,523.0,497.67,2.43,60.3
2025-05-07 20:32:01.148463-04:00,68.7,1.93,506.0,9.89,142.0,508.0,507.37,2.47,60.3
2025-05-07 20:32:04.896445-04:00,68.6,1.93,496.0,9.7,150.0,508.0,497.65,2.42,60.3
2025-05-07 20:32:08.641823-04:00,68.6,1.93,475.0,9.29,191.0,540.0,477.38,2.32,60.3
2025-05-07 20:32:12.390831-04:00,68.6,1.93,508.0,9.93,144.0,505.0,509.42,2.48,60.3
2025-05-07 20:32:16.136185-04:00,68.5,1.93,488.0,9.54,106.0,494.0,488.56,2.39,60.3
2025-05-07 20:32:19.883519-04:00,68.6,1.93,490.0,9.58,181.0,449.0,492.52,2.39,60.3
2025-05-07 20:32:23.629369-04:00,68.6,1.93,502.0,9.81,201.0,507.0,503.59,2.45,60.3
2025-05-07 20:32:27.376971-04:00,68.6,1.93,496.0,9.7,120.0,507.0,496.98,2.42,60.3
2025-05-07 20:32:31.125256-04:00,68.4,1.93,521.0,10.19,163.0,539.0,522.08,2.55,60.3
2025-05-07 20:32:34.871554-04:00,68.5,1.93,517.0,10.11,145.0,503.0,517.72,2.53,60.3
2025-05-07 20:32:38.618375-04:00,68.5,1.93,510.0,9.97,154.0,504.0,510.66,2.49,60.3
2025-05-07 20:32:42.367097-04:00,68.3,1.93,545.0,10.65,167.0,454.0,546.94,2.66,60.3
2025-05-07 20:32:46.112568-04:00,68.3,1.93,508.0,9.93,126.0,495.0,508.95,2.48,60.3
2025-05-07 20:32:49.859171-04:00,68.4,1.93,503.0,9.83,126.0,513.0,504.48,2.46,60.3
2025-05-07 20:32:53.605503-04:00,68.5,1.93,498.0,9.74,124.0,490.0,499.0,2.43,60.3
2025-05-07 20:32:57.356228-04:00,68.6,1.93,507.0,9.91,145.0,506.0,507.92,2.48,60.3
2025-05-07 20:33:01.102006-04:00,68.7,1.93,503.0,9.83,572.0,598.0,531.1,2.46,60.3
2025-05-07 20:33:04.851364-04:00,68.6,1.93,497.0,9.72,166.0,507.0,498.42,2.43,60.3
2025-05-07 20:33:08.596691-04:00,68.8,1.93,507.0,9.91,186.0,494.0,508.12,2.48,60.3
2025-05-07 20:33:12.347758-04:00,68.9,1.93,477.0,9.33,157.0,540.0,478.27,2.33,60.3
2025-05-07 20:33:16.087760-04:00,68.9,1.93,494.0,9.66,139.0,433.0,495.31,2.41,60.3
2025-05-07 20:33:19.834291-04:00,68.8,1.93,400.0,7.82,375.0,367.0,416.28,1.96,60.3
2025-05-07 20:33:23.581239-04:00,68.8,1.93,501.0,9.79,130.0,516.0,502.47,2.45,60.3
2025-05-07 20:33:27.327511-04:00,68.8,1.93,509.0,9.95,101.0,517.0,509.86,2.49,60.3
2025-05-07 20:33:31.077654-04:00,68.6,1.93,499.0,9.76,154.0,458.0,499.82,2.44,60.3
2025-05-07 20:33:34.825057-04:00,68.5,1.93,514.0,10.05,123.0,519.0,514.86,2.51,60.3
2025-05-07 20:33:38.572445-04:00,68.5,1.93,492.0,9.62,120.0,503.0,492.96,2.4,60.3
2025-05-07 20:33:42.321378-04:00,68.5,1.93,501.0,9.79,129.0,511.0,501.84,2.45,60.3
2025-05-07 20:33:46.065123-04:00,68.4,1.93,505.0,9.87,138.0,416.0,506.41,2.47,60.4
2025-05-07 20:33:49.811946-04:00,68.3,1.93,509.0,9.95,152.0,443.0,509.95,2.49,60.4
2025-05-07 20:33:53.558497-04:00,68.3,1.93,509.0,9.95,155.0,504.0,509.66,2.49,60.4
2025-05-07 20:33:57.305812-04:00,68.1,1.93,512.0,10.01,116.0,508.0,512.53,2.5,60.4
2025-05-07 20:34:01.052580-04:00,68.1,1.93,518.0,10.13,202.0,556.0,520.35,2.53,60.6
2025-05-07 20:34:04.800098-04:00,68.0,1.93,499.0,9.76,172.0,510.0,500.29,2.44,60.6
2025-05-07 20:34:08.548216-04:00,67.9,1.93,505.0,9.87,181.0,521.0,505.71,2.47,60.6
2025-05-07 20:34:12.653642-04:00,67.9,1.93,508.0,9.93,173.0,520.0,509.49,2.48,60.6
2025-05-07 20:34:18.569836-04:00,67.7,1.93,506.0,9.89,137.0,486.0,507.44,2.47,60.8
2025-05-07 20:34:22.314687-04:00,67.7,1.93,512.0,10.01,195.0,482.0,513.72,2.5,60.6
2025-05-07 20:34:26.065040-04:00,67.7,1.93,494.0,9.66,137.0,517.0,494.75,2.41,60.8
2025-05-07 20:34:29.809663-04:00,67.7,1.93,501.0,9.79,150.0,450.0,502.15,2.45,60.8
2025-05-07 20:34:33.557750-04:00,67.6,1.93,459.0,8.97,156.0,472.0,460.85,2.24,60.8
2025-05-07 20:34:37.305365-04:00,67.7,1.93,510.0,9.97,115.0,524.0,510.91,2.49,60.8
2025-05-07 20:34:41.051968-04:00,67.6,1.93,508.0,9.93,167.0,517.0,509.41,2.48,60.8
2025-05-07 20:34:44.798808-04:00,67.5,1.93,504.0,9.85,149.0,505.0,505.09,2.46,60.8
2025-05-07 20:34:48.545940-04:00,67.5,1.93,506.0,9.89,132.0,482.0,506.65,2.47,60.8
2025-05-07 20:34:52.293671-04:00,67.5,1.93,515.0,10.07,238.0,517.0,517.35,2.52,60.8
2025-05-07 20:34:56.042475-04:00,67.4,1.93,503.0,9.83,123.0,513.0,504.23,2.46,60.8
2025-05-07 20:34:59.784153-04:00,67.4,1.93,506.0,9.89,191.0,386.0,507.56,2.47,60.8
2025-05-07 20:35:03.532785-04:00,67.3,1.93,500.0,9.78,118.0,513.0,501.23,2.44,60.8
2025-05-07 20:35:07.280023-04:00,67.3,1.93,507.0,9.91,132.0,499.0,507.9,2.48,61.0
2025-05-07 20:35:11.027547-04:00,67.2,1.93,509.0,9.95,149.0,508.0,509.77,2.49,60.8
2025-05-07 20:35:14.772550-04:00,67.2,1.93,505.0,9.87,171.0,515.0,506.16,2.47,60.8
2025-05-07 20:35:18.524629-04:00,67.2,1.93,502.0,9.81,116.0,513.0,502.99,2.45,60.8
2025-05-07 20:35:22.268836-04:00,67.2,1.93,509.0,9.95,132.0,511.0,510.17,2.49,60.8
2025-05-07 20:35:26.012491-04:00,67.1,1.93,503.0,9.83,117.0,512.0,503.69,2.46,60.8
2025-05-07 20:35:29.757757-04:00,67.1,1.93,501.0,9.79,125.0,453.0,502.24,2.45,60.8
2025-05-07 20:35:33.506608-04:00,67.0,1.93,507.0,9.91,115.0,472.0,508.22,2.48,60.8
2025-05-07 20:35:37.252963-04:00,67.1,1.93,508.0,9.93,126.0,520.0,509.29,2.48,60.8
2025-05-07 20:35:41.000796-04:00,67.1,1.93,502.0,9.81,125.0,456.0,502.61,2.45,60.8
2025-05-07 20:35:44.747028-04:00,67.1,1.93,499.0,9.76,136.0,459.0,500.14,2.44,60.8
2025-05-07 20:35:48.497009-04:00,67.0,1.93,502.0,9.81,145.0,500.0,502.67,2.45,60.8
2025-05-07 20:35:52.621692-04:00,66.9,1.93,508.0,9.93,127.0,538.0,509.62,2.48,60.8
2025-05-07 20:35:55.986922-04:00,67.0,1.93,509.0,9.95,126.0,513.0,510.08,2.49,60.8
2025-05-07 20:35:59.732246-04:00,66.9,1.93,496.0,9.7,108.0,507.0,496.53,2.42,60.8
2025-05-07 20:36:06.010260-04:00,67.0,1.93,507.0,9.91,129.0,518.0,508.39,2.48,60.8
2025-05-07 20:36:09.761274-04:00,67.0,1.93,494.0,9.66,121.0,452.0,494.93,2.41,60.8
2025-05-07 20:36:13.504008-04:00,66.9,1.93,502.0,9.81,121.0,467.0,503.06,2.45,60.8
2025-05-07 20:36:17.248755-04:00,66.9,1.93,503.0,9.83,143.0,456.0,504.15,2.46,60.8
2025-05-07 20:36:20.997220-04:00,66.9,1.93,512.0,10.01,150.0,467.0,513.07,2.5,60.8
2025-05-07 20:36:25.134404-04:00,66.9,1.93,517.0,10.11,301.0,349.0,521.52,2.53,60.8
2025-05-07 20:36:28.494170-04:00,66.9,1.93,506.0,9.89,447.0,760.0,517.71,2.47,61.0
2025-05-07 20:36:34.766246-04:00,66.8,1.93,500.0,9.78,749.0,750.0,524.27,2.44,61.0
2025-05-07 20:36:38.514825-04:00,67.0,1.93,517.0,10.11,962.0,747.0,559.81,2.53,61.0
2025-05-07 20:36:42.261404-04:00,67.0,1.93,506.0,9.89,180.0,510.0,506.91,2.47,61.0
2025-05-07 20:36:46.008715-04:00,67.1,1.93,491.0,9.6,168.0,520.0,492.73,2.4,61.0
2025-05-07 20:36:54.813432-04:00,67.1,1.93,479.0,9.36,166.0,528.0,480.2,2.34,61.0
2025-05-07 20:36:58.561998-04:00,67.1,1.93,471.0,9.21,247.0,278.0,473.88,2.3,61.0
2025-05-07 20:37:02.306741-04:00,67.1,1.93,504.0,9.85,120.0,515.0,505.23,2.46,61.0
2025-05-07 20:37:06.054833-04:00,67.1,1.93,504.0,9.85,122.0,520.0,505.47,2.46,61.2
2025-05-07 20:37:09.801474-04:00,67.2,1.93,490.0,9.58,121.0,489.0,491.7,2.39,61.2
2025-05-07 20:37:13.549180-04:00,67.1,1.93,511.0,9.99,175.0,514.0,511.86,2.5,61.2
2025-05-07 20:37:17.295448-04:00,66.9,1.93,502.0,9.81,131.0,498.0,502.8,2.45,61.2
2025-05-07 20:37:21.043429-04:00,67.0,1.93,498.0,9.74,189.0,523.0,499.27,2.43,61.2
2025-05-07 20:37:24.786035-04:00,67.0,1.93,488.0,9.54,146.0,487.0,489.24,2.39,61.2
2025-05-07 20:37:28.537266-04:00,66.9,1.93,498.0,9.74,142.0,516.0,499.71,2.43,61.2
2025-05-07 20:37:32.282786-04:00,66.8,1.93,516.0,10.09,275.0,588.0,520.95,2.52,61.2
2025-05-07 20:37:36.029768-04:00,66.8,1.93,490.0,9.58,121.0,533.0,491.15,2.39,61.2
2025-05-07 20:37:39.776563-04:00,66.7,1.93,502.0,9.81,139.0,519.0,503.39,2.45,61.2
2025-05-07 20:37:43.524785-04:00,66.7,1.93,520.0,10.17,197.0,499.0,521.4,2.54,61.3
2025-05-07 20:37:47.273964-04:00,66.6,1.93,510.0,9.97,172.0,523.0,511.4,2.49,61.3
2025-05-07 20:37:56.071917-04:00,66.6,1.93,502.0,9.81,129.0,517.0,503.33,2.45,61.3
2025-05-07 20:37:59.818155-04:00,66.7,1.93,513.0,10.03,141.0,528.0,514.32,2.51,61.3
2025-05-07 20:38:03.568029-04:00,66.7,1.93,504.0,9.85,124.0,510.0,505.36,2.46,61.3
2025-05-07 20:38:07.312298-04:00,66.8,1.93,511.0,9.99,145.0,507.0,511.74,2.5,61.3
2025-05-07 20:38:11.057925-04:00,66.8,1.93,497.0,9.72,128.0,524.0,497.9,2.43,61.3
2025-05-07 20:38:14.804415-04:00,66.8,1.93,500.0,9.78,182.0,475.0,501.13,2.44,61.3
2025-05-07 20:38:18.539706-04:00,66.7,,509.0,9.95,142.0,526.0,509.53,2.49,61.3
2025-05-07 20:38:22.272798-04:00,66.8,,503.0,9.83,143.0,538.0,504.04,2.46,61.3
2025-05-07 20:38:26.008816-04:00,66.8,,497.0,9.72,176.0,506.0,498.11,2.43,61.3
2025-05-07 20:38:29.744027-04:00,66.6,,513.0,10.03,138.0,519.0,514.51,2.51,61.3
2025-05-07 20:38:33.478261-04:00,66.6,,437.0,8.54,347.0,286.0,449.84,2.14,61.3
2025-05-07 20:38:37.211516-04:00,66.5,,504.0,9.85,177.0,494.0,505.43,2.46,61.3
2025-05-07 20:38:40.945633-04:00,66.4,,511.0,9.99,146.0,514.0,512.49,2.5,61.3
2025-05-07 20:38:44.722052-04:00,66.3,,518.0,10.13,156.0,506.0,519.77,2.53,61.3
2025-05-07 20:38:53.473641-04:00,66.4,,506.0,9.89,130.0,525.0,507.25,2.47,61.3
2025-05-07 20:38:57.209659-04:00,66.4,,494.0,9.66,149.0,499.0,495.21,2.41,61.3
2025-05-07 20:39:00.941970-04:00,66.3,,507.0,9.91,136.0,494.0,507.97,2.48,61.3
2025-05-07 20:39:04.676575-04:00,66.3,,505.0,9.87,138.0,451.0,505.91,2.47,61.3
2025-05-07 20:39:10.941354-04:00,66.2,,508.0,9.93,159.0,498.0,509.62,2.48,61.3
2025-05-07 20:39:14.675684-04:00,66.1,,504.0,9.85,128.0,493.0,505.54,2.46,61.5
2025-05-07 20:39:18.409489-04:00,66.1,,502.0,9.81,141.0,523.0,502.8,2.45,61.5
2025-05-07 20:39:22.143733-04:00,66.0,,503.0,9.83,131.0,510.0,504.35,2.46,61.5
2025-05-07 20:39:25.878792-04:00,66.1,,513.0,10.03,161.0,479.0,513.87,2.51,61.5
2025-05-07 20:39:29.611805-04:00,66.1,,503.0,9.83,196.0,534.0,504.43,2.46,61.5
2025-05-07 20:39:33.345410-04:00,66.2,,497.0,9.72,127.0,446.0,497.94,2.43,61.5
2025-05-07 20:39:37.080823-04:00,66.1,,531.0,10.38,116.0,530.0,532.52,2.6,61.5
2025-05-07 20:39:40.813608-04:00,65.9,,513.0,10.03,134.0,536.0,514.24,2.51,61.5
2025-05-07 20:39:44.552261-04:00,66.0,,507.0,9.91,174.0,509.0,507.95,2.48,61.5
2025-05-07 20:39:48.282931-04:00,66.0,,506.0,9.89,119.0,516.0,507.3,2.47,61.5
2025-05-07 20:39:57.072208-04:00,65.9,,505.0,9.87,151.0,508.0,505.96,2.47,61.5
2025-05-07 20:40:00.806416-04:00,66.0,,509.0,9.95,173.0,531.0,510.48,2.49,61.5
2025-05-07 20:40:04.540011-04:00,65.9,,511.0,9.99,156.0,485.0,511.89,2.5,61.5
2025-05-07 20:40:08.273051-04:00,66.0,,510.0,9.97,127.0,527.0,510.85,2.49,61.5
2025-05-07 20:40:12.008944-04:00,65.9,,510.0,9.97,129.0,485.0,511.36,2.49,61.5
2025-05-07 20:40:15.744607-04:00,65.9,,506.0,9.89,151.0,491.0,506.86,2.47,61.5
2025-05-07 20:40:19.476800-04:00,65.8,,499.0,9.76,152.0,501.0,500.64,2.44,61.5
2025-05-07 20:40:23.212548-04:00,65.9,,505.0,9.87,125.0,520.0,505.94,2.47,61.5
2025-05-07 20:40:26.946334-04:00,65.7,,502.0,9.81,179.0,524.0,503.04,2.45,61.5
2025-05-07 20:40:30.678818-04:00,65.8,,508.0,9.93,143.0,467.0,509.11,2.48,61.5
2025-05-07 20:40:34.413799-04:00,65.8,,499.0,9.76,165.0,511.0,500.32,2.44,61.5
2025-05-07 20:40:38.149154-04:00,65.9,,502.0,9.81,131.0,518.0,503.33,2.45,61.5
2025-05-07 20:40:41.887312-04:00,65.9,,516.0,10.09,126.0,483.0,516.75,2.52,61.5
2025-05-07 20:40:45.617914-04:00,65.9,,502.0,9.81,135.0,476.0,502.55,2.45,61.5
2025-05-07 20:40:51.883708-04:00,65.8,,502.0,9.81,151.0,517.0,502.92,2.45,61.5
2025-05-07 20:40:55.612263-04:00,65.9,,514.0,10.05,216.0,516.0,515.93,2.51,61.3
2025-05-07 20:41:01.875328-04:00,65.9,,504.0,9.85,120.0,496.0,504.77,2.46,61.3
2025-05-07 20:41:05.610027-04:00,65.9,,503.0,9.83,120.0,513.0,503.69,2.46,61.3
2025-05-07 20:41:09.346530-04:00,65.9,,500.0,9.78,126.0,518.0,501.48,2.44,61.5
2025-05-07 20:41:13.078956-04:00,65.9,,504.0,9.85,164.0,517.0,505.11,2.46,61.3
2025-05-07 20:41:16.814409-04:00,65.9,,478.0,9.35,142.0,489.0,479.69,2.34,61.3
2025-05-07 20:41:23.077153-04:00,65.9,,505.0,9.87,128.0,509.0,505.67,2.47,61.3
2025-05-07 20:41:26.814047-04:00,66.0,,498.0,9.74,212.0,554.0,500.34,2.43,61.3
2025-05-07 20:41:30.546252-04:00,66.0,,497.0,9.72,167.0,480.0,498.17,2.43,61.3
2025-05-07 20:41:34.281622-04:00,65.9,,511.0,9.99,177.0,513.0,512.89,2.5,61.3
2025-05-07 20:41:40.543536-04:00,66.0,,497.0,9.72,121.0,521.0,497.91,2.43,61.3
2025-05-07 20:41:44.279028-04:00,66.0,,514.0,10.05,115.0,521.0,514.74,2.51,61.3
2025-05-07 20:41:48.012510-04:00,66.0,,495.0,9.68,140.0,537.0,495.88,2.42,61.3
2025-05-07 20:41:51.749789-04:00,66.0,,504.0,9.85,137.0,521.0,505.36,2.46,61.3
2025-05-07 20:41:55.481554-04:00,66.1,,505.0,9.87,148.0,505.0,506.52,2.47,61.3
2025-05-07 20:41:59.216124-04:00,66.0,,495.0,9.68,188.0,515.0,496.52,2.42,61.3
2025-05-07 20:42:02.952478-04:00,66.1,,508.0,9.93,119.0,521.0,508.96,2.48,61.3
2025-05-07 20:42:06.684980-04:00,66.0,,554.0,10.83,134.0,555.0,555.12,2.71,61.2
2025-05-07 20:42:10.418806-04:00,66.1,,496.0,9.7,151.0,494.0,497.67,2.42,61.2
2025-05-07 20:42:14.153822-04:00,66.1,,512.0,10.01,147.0,518.0,512.44,2.5,61.2
2025-05-07 20:42:17.891683-04:00,66.1,,511.0,9.99,143.0,531.0,511.83,2.5,61.2
2025-05-07 20:42:21.625779-04:00,66.0,,500.0,9.78,123.0,455.0,501.34,2.44,61.2
2025-05-07 20:42:25.355997-04:00,66.1,,505.0,9.87,125.0,514.0,506.04,2.47,61.2
2025-05-07 20:42:29.092584-04:00,66.1,,506.0,9.89,142.0,453.0,507.2,2.47,61.2
2025-05-07 20:42:32.825787-04:00,66.0,,488.0,9.54,163.0,499.0,489.7,2.39,61.2
2025-05-07 20:42:36.559712-04:00,66.1,,508.0,9.93,122.0,519.0,509.02,2.48,61.2
2025-05-07 20:42:42.824622-04:00,66.2,,517.0,10.11,136.0,495.0,517.35,2.53,61.2
2025-05-07 20:42:49.091201-04:00,66.4,,514.0,10.05,127.0,502.0,514.85,2.51,61.2
2025-05-07 20:42:52.823441-04:00,66.4,,502.0,9.81,129.0,492.0,503.37,2.45,61.2
2025-05-07 20:42:56.555945-04:00,66.3,,499.0,9.76,273.0,477.0,501.51,2.44,61.0
2025-05-07 20:43:00.294529-04:00,66.4,,528.0,10.32,181.0,509.0,529.9,2.58,61.0
2025-05-07 20:43:06.555748-04:00,66.3,,497.0,9.72,107.0,493.0,498.3,2.43,61.2
2025-05-07 20:43:10.291559-04:00,66.2,,497.0,9.72,106.0,497.0,498.4,2.43,61.2
2025-05-07 20:43:14.025616-04:00,66.3,,504.0,9.85,176.0,515.0,504.72,2.46,61.2
2025-05-07 20:43:17.756370-04:00,66.2,,496.0,9.7,126.0,532.0,496.99,2.42,61.2
2025-05-07 20:43:21.494473-04:00,66.2,,499.0,9.76,190.0,465.0,501.04,2.44,61.2
2025-05-07 20:43:25.609969-04:00,66.3,,510.0,9.97,109.0,517.0,510.64,2.49,61.2
2025-05-07 20:43:28.968499-04:00,66.3,,506.0,9.89,120.0,478.0,506.62,2.47,61.2
2025-05-07 20:43:32.705238-04:00,66.2,,537.0,10.5,538.0,569.0,555.74,2.62,61.2
2025-05-07 20:43:36.431633-04:00,66.2,,503.0,9.83,141.0,498.0,504.12,2.46,61.2
2025-05-07 20:43:40.553546-04:00,66.1,,502.0,9.81,121.0,511.0,503.18,2.45,61.2
2025-05-07 20:43:43.902825-04:00,66.1,,497.0,9.72,138.0,455.0,498.2,2.43,61.3
2025-05-07 20:43:47.635297-04:00,66.1,,506.0,9.89,148.0,507.0,507.45,2.47,61.3
2025-05-07 20:43:51.372683-04:00,66.1,,479.0,9.36,113.0,492.0,480.29,2.34,61.3
2025-05-07 20:43:55.103555-04:00,66.0,,506.0,9.89,129.0,517.0,507.5,2.47,61.3
2025-05-07 20:43:58.837365-04:00,66.1,,491.0,9.6,111.0,517.0,492.44,2.4,61.3
2025-05-07 20:44:02.572701-04:00,66.0,,509.0,9.95,131.0,503.0,510.47,2.49,61.3
2025-05-07 20:44:06.305276-04:00,66.0,,509.0,9.95,128.0,514.0,510.11,2.49,61.3
2025-05-07 20:44:12.574855-04:00,65.8,,498.0,9.74,113.0,490.0,498.67,2.43,61.3
2025-05-07 20:44:16.306295-04:00,65.8,,500.0,9.78,126.0,445.0,501.37,2.44,61.3
2025-05-07 20:44:22.571516-04:00,65.7,,510.0,9.97,129.0,522.0,510.26,2.49,61.5
2025-05-07 20:44:28.846862-04:00,65.8,5.79,505.0,9.87,135.0,524.0,505.84,2.47,61.5
2025-05-07 20:44:35.135823-04:00,65.9,9.66,486.0,9.5,173.0,439.0,488.42,2.38,61.5
2025-05-07 20:44:38.870824-04:00,66.0,23.41,511.0,9.99,134.0,468.0,512.03,2.5,61.5
2025-05-07 20:44:42.641187-04:00,66.3,7.58,514.0,10.05,126.0,510.0,514.32,2.51,61.7
2025-05-07 20:44:46.364132-04:00,66.4,7.58,506.0,9.89,119.0,515.0,506.54,2.47,61.7
2025-05-07 20:44:50.111705-04:00,66.5,8.74,488.0,9.54,134.0,459.0,489.7,2.39,61.9
2025-05-07 20:44:53.872118-04:00,66.6,8.74,507.0,9.91,127.0,482.0,507.7,2.48,61.9
2025-05-07 20:44:57.604774-04:00,66.5,8.74,517.0,10.11,214.0,521.0,518.46,2.53,61.9
2025-05-07 20:45:01.353633-04:00,66.6,8.74,503.0,9.83,127.0,513.0,503.7,2.46,62.1
2025-05-07 20:45:05.097158-04:00,66.6,8.74,485.0,9.48,164.0,493.0,486.49,2.37,62.1
2025-05-07 20:45:08.845287-04:00,66.7,8.74,507.0,9.91,176.0,495.0,507.91,2.48,62.1
2025-05-07 20:45:12.591953-04:00,66.5,8.74,502.0,9.81,172.0,519.0,503.4,2.45,62.2
2025-05-07 20:45:16.342852-04:00,66.6,8.74,507.0,9.91,128.0,508.0,507.95,2.48,62.4
2025-05-07 20:45:22.614109-04:00,66.4,7.58,506.0,9.89,119.0,510.0,506.59,2.47,62.4
2025-05-07 20:45:28.891370-04:00,66.3,78.67,502.0,9.81,154.0,492.0,503.16,2.45,62.6
2025-05-07 20:45:32.639814-04:00,66.3,142.82,500.0,9.78,191.0,526.0,502.55,2.44,62.8
2025-05-07 20:45:36.388889-04:00,66.3,146.94,505.0,9.87,127.0,513.0,506.47,2.47,62.8
2025-05-07 20:45:40.134200-04:00,66.4,142.82,503.0,9.83,129.0,527.0,504.6,2.46,63.0
2025-05-07 20:45:43.878655-04:00,66.4,144.88,497.0,9.72,135.0,517.0,498.52,2.43,63.0
2025-05-07 20:45:47.626492-04:00,66.3,146.94,502.0,9.81,164.0,480.0,502.76,2.45,63.1
2025-05-07 20:45:51.372744-04:00,66.3,142.82,511.0,9.99,143.0,508.0,512.14,2.5,63.1
2025-05-07 20:45:55.122119-04:00,66.3,144.88,506.0,9.89,156.0,544.0,507.35,2.47,63.3
2025-05-07 20:45:58.866899-04:00,66.2,146.94,519.0,10.15,212.0,524.0,520.31,2.54,63.3
2025-05-07 20:46:02.613812-04:00,66.2,142.82,503.0,9.83,168.0,505.0,504.09,2.46,63.5
2025-05-07 20:46:06.359641-04:00,66.4,144.88,506.0,9.89,125.0,493.0,506.98,2.47,63.5
2025-05-07 20:46:10.130877-04:00,66.4,146.94,505.0,9.87,150.0,492.0,506.12,2.47,63.7
2025-05-07 20:46:13.878224-04:00,66.5,142.82,501.0,9.79,153.0,490.0,502.02,2.45,63.7
2025-05-07 20:46:17.625074-04:00,66.4,146.94,497.0,9.72,165.0,460.0,498.5,2.43,63.9
2025-05-07 20:46:21.373982-04:00,66.3,142.82,518.0,10.13,116.0,528.0,519.45,2.53,63.9
2025-05-07 20:46:25.120316-04:00,66.3,144.88,503.0,9.83,128.0,476.0,504.53,2.46,63.9
2025-05-07 20:46:28.869098-04:00,66.0,144.88,501.0,9.79,198.0,405.0,503.23,2.45,64.0
2025-05-07 20:46:40.203000-04:00,65.3,142.82,486.0,9.5,218.0,472.0,488.72,2.38,64.2
